stop_id,name,lat,lng,collected_at,ars_no,city_code,city_name,managing_city
BSB199520102,삼익비치308동,35.14342454,129.1165407,2025-10-31,,21,부산광역시,부산BIS
BSB199550301,진로아파트2단지 정문,35.15645355,129.1276666,2025-10-31,14120,21,부산광역시,부산BIS
BSB199620301,민락동차고지,35.15778559,129.1260883,2025-10-31,,21,부산광역시,부산BIS
BSB199660201,민락동차고지,35.15770157,129.1258072,2025-10-31,14118,21,부산광역시,부산BIS
BSB199670201,원정빌라,35.18024812,129.1152001,2025-10-31,14106,21,부산광역시,부산BIS
BSB199690201,코스트코홀세일,35.17920929,129.1158163,2025-10-31,,21,부산광역시,부산BIS
BSB199720201,고려제강,35.17788994,129.1166435,2025-10-31,14111,21,부산광역시,부산BIS
BSB199720202,산정아파트,35.1779915,129.1165828,2025-10-31,,21,부산광역시,부산BIS
BSB199750301,상수도남부사업소,35.13746899,129.1090413,2025-10-31,14102,21,부산광역시,부산BIS
BSB199750302,남천해변시장,35.13839641,129.107631,2025-10-31,14101,21,부산광역시,부산BIS
BSB199750303,해변시장입구,35.13812199,129.1080357,2025-10-31,,21,부산광역시,부산BIS
BSB199790101,남천역,35.14183533,129.1078473,2025-10-31,14083,21,부산광역시,부산BIS
BSB213400201,에스엔티모티브,35.30370884,129.1144749,2025-10-31,,21,부산광역시,부산BIS
BSB213410101,송정리,35.30526221,129.1124313,2025-10-31,,21,부산광역시,부산BIS
BSB213410102,입석,35.30999123,129.1145245,2025-10-31,,21,부산광역시,부산BIS
BSB213410103,선돌,35.31676065,129.1156587,2025-10-31,,21,부산광역시,부산BIS
BSB213410104,대우아파트후문,35.30706322,129.1139275,2025-10-31,,21,부산광역시,부산BIS
BSB213410201,임기,35.31961152,129.1183003,2025-10-31,,21,부산광역시,부산BIS
BSB213450201,주례아파트,35.14948369,129.0059826,2025-10-31,,21,부산광역시,부산BIS
BSB213460101,냉정시장,35.1497499,129.0132834,2025-10-31,,21,부산광역시,부산BIS
BSB213470101,드림마트,35.14691196,129.0131742,2025-10-31,,21,부산광역시,부산BIS
BSB213490101,망미고가도로,35.17391689,129.1108658,2025-10-31,,21,부산광역시,부산BIS
BSB213500101,광안자모병원후문,35.1548778,129.1116331,2025-10-31,,21,부산광역시,부산BIS
BSB213510101,광안4동새마을금고,35.15608874,129.1119552,2025-10-31,,21,부산광역시,부산BIS
BSB213520201,힐스테이트201동앞,35.16808041,129.0876221,2025-10-31,,21,부산광역시,부산BIS
BSB213520202,마하사,35.16442981,129.088783,2025-10-31,,21,부산광역시,부산BIS
BSB213520203,관음사,35.16586817,129.0884631,2025-10-31,,21,부산광역시,부산BIS
BSB213520204,새마을슈퍼,35.16705166,129.0878629,2025-10-31,,21,부산광역시,부산BIS
BSB213530201,하이자동차운전학원,35.16878812,129.0872212,2025-10-31,,21,부산광역시,부산BIS
BSB213530202,현대홈타운,35.16972803,129.0869872,2025-10-31,,21,부산광역시,부산BIS
BSB213560201,거성중,35.18335292,129.0663269,2025-10-31,,21,부산광역시,부산BIS
BSB213560202,곰두리스포츠센터,35.18435819,129.066994,2025-10-31,,21,부산광역시,부산BIS
BSB213560204,레이카운티3단지,35.18575572,129.0670282,2025-10-31,,21,부산광역시,부산BIS
BSB213560205,만수사,35.1823087,129.0653266,2025-10-31,,21,부산광역시,부산BIS
BSB213560206,청구아파트,35.18293786,129.0660121,2025-10-31,,21,부산광역시,부산BIS
BSB213570101,유림스토아,35.17970666,129.0640065,2025-10-31,,21,부산광역시,부산BIS
BSB213570102,유림아파트113동,35.1807206,129.0643593,2025-10-31,,21,부산광역시,부산BIS
BSB213590101,로얄팰리스아파트,35.27900967,129.0877375,2025-10-31,,21,부산광역시,부산BIS
BSB213590102,경동아파트,35.27898949,129.0861033,2025-10-31,,21,부산광역시,부산BIS
BSB213600101,로얄팰리스아파트,35.27923204,129.0882633,2025-10-31,,21,부산광역시,부산BIS
BSB213610101,선경3차아파트입구,35.26042676,129.0857949,2025-10-31,,21,부산광역시,부산BIS
BSB213610102,선경3차아파트정문,35.25838336,129.0859293,2025-10-31,,21,부산광역시,부산BIS
BSB213610201,선경3차아파트후문,35.26071836,129.0853464,2025-10-31,,21,부산광역시,부산BIS
BSB213620301,선경3차아파트입구,35.25837995,129.0861269,2025-10-31,,21,부산광역시,부산BIS
BSB213630101,선경3차아파트후문,35.26057309,129.0848867,2025-10-31,,21,부산광역시,부산BIS
BSB213640201,금정전자공업고등학교,35.22101382,129.1083964,2025-10-31,,21,부산광역시,부산BIS
BSB213640202,금사중학교,35.22013486,129.1068182,2025-10-31,,21,부산광역시,부산BIS
BSB213640203,서곡초등학교,35.21873927,129.1050562,2025-10-31,,21,부산광역시,부산BIS
BSB213640204,부산경호고등학교,35.22147475,129.1099858,2025-10-31,,21,부산광역시,부산BIS
BSB213670101,금사자동차학원,35.2164773,129.1118395,2025-10-31,,21,부산광역시,부산BIS
BSB213680101,서원유통,35.09599093,128.9623075,2025-10-31,,21,부산광역시,부산BIS
BSB213690101,우림아파트,35.10931539,128.9777875,2025-10-31,,21,부산광역시,부산BIS
BSB213690201,에덴빌라,35.10898341,128.9788638,2025-10-31,,21,부산광역시,부산BIS
BSB213700101,반도보라아파트,35.10831435,128.9773273,2025-10-31,,21,부산광역시,부산BIS
BSB213710101,에덴빌라,35.10916674,128.9789505,2025-10-31,,21,부산광역시,부산BIS
BSB213710102,혜성아파트,35.10960925,128.9799417,2025-10-31,,21,부산광역시,부산BIS
BSB213710201,동원1차아파트,35.10971818,128.9825938,2025-10-31,,21,부산광역시,부산BIS
BSB213800202,한국산업인력공단,35.12567276,129.1009399,2025-10-31,,21,부산광역시,부산BIS
BSB213830201,동래구보훈회관,35.19515337,129.0876663,2025-10-31,,21,부산광역시,부산BIS
BSB213830202,삼성가든아파트,35.1976073,129.0860578,2025-10-31,,21,부산광역시,부산BIS
BSB213830203,새동래3차아파트,35.19626735,129.0869219,2025-10-31,,21,부산광역시,부산BIS
BSB213840301,낙민유앤아이아파트,35.19458086,129.0906992,2025-10-31,,21,부산광역시,부산BIS
BSB213890101,명륜역,35.21261008,129.0800255,2025-10-31,,21,부산광역시,부산BIS
BSB213910101,동래교육청정문,35.2047368,129.0904408,2025-10-31,,21,부산광역시,부산BIS
BSB213920101,내성초등학교,35.20369681,129.0898707,2025-10-31,,21,부산광역시,부산BIS
BSB213950101,현대아파트2차후문,35.17181911,129.063536,2025-10-31,,21,부산광역시,부산BIS
BSB213960101,유림슈퍼,35.14678055,129.0140323,2025-10-31,,21,부산광역시,부산BIS
BSB213970201,부산진여자상업고등학교,35.17009473,129.0719358,2025-10-31,,21,부산광역시,부산BIS
BSB213970301,성모여자고등학교,35.16857007,129.0704375,2025-10-31,,21,부산광역시,부산BIS
BSB213970302,부산여자대학교정문,35.1691899,129.070925,2025-10-31,,21,부산광역시,부산BIS
BSB213970401,부산여자대학교도서관,35.16856418,129.072375,2025-10-31,,21,부산광역시,부산BIS
BSB213980101,부산여자대학교도서관,35.16870774,129.0723865,2025-10-31,,21,부산광역시,부산BIS
BSB213990101,전포초등학교,35.16085006,129.0639436,2025-10-31,,21,부산광역시,부산BIS
BSB213990201,부전역,35.16157277,129.0629045,2025-10-31,,21,부산광역시,부산BIS
BSB214000101,일산아파트,35.15714483,129.0717757,2025-10-31,,21,부산광역시,부산BIS
BSB214010101,대산아파트,35.15751004,129.0726534,2025-10-31,,21,부산광역시,부산BIS
BSB214020101,감로사,35.16125835,129.0695048,2025-10-31,,21,부산광역시,부산BIS
BSB214020102,전포고개,35.16237977,129.0689616,2025-10-31,,21,부산광역시,부산BIS
BSB214030201,정우빌라,35.16449633,129.0693379,2025-10-31,,21,부산광역시,부산BIS
BSB214030202,규경빌라,35.16411028,129.0692084,2025-10-31,,21,부산광역시,부산BIS
BSB214040101,정우빌라,35.16455084,129.0691478,2025-10-31,,21,부산광역시,부산BIS
BSB214060101,동의과학대학교,35.16602963,129.0696562,2025-10-31,,21,부산광역시,부산BIS
BSB214060201,소라맨션,35.1656437,129.0674902,2025-10-31,,21,부산광역시,부산BIS
BSB214060202,아트빌라,35.16549195,129.068038,2025-10-31,,21,부산광역시,부산BIS
BSB214060301,동의과학대사거리,35.16787674,129.0703735,2025-10-31,,21,부산광역시,부산BIS
BSB214060302,동의과학대학교,35.16569229,129.069755,2025-10-31,,21,부산광역시,부산BIS
BSB214060303,양정하이츠아파트,35.16641655,129.0700151,2025-10-31,,21,부산광역시,부산BIS
BSB214080101,부산은행,35.17185251,129.0586038,2025-10-31,,21,부산광역시,부산BIS
BSB214090101,천리교,35.08338319,129.0713631,2025-10-31,,21,부산광역시,부산BIS
BSB214090201,동삼주공아파트1단지,35.08282122,129.0693656,2025-10-31,,21,부산광역시,부산BIS
BSB214100201,롯데낙천대아파트정문,35.08909537,129.0623607,2025-10-31,,21,부산광역시,부산BIS
BSB214110201,대화주택,35.12950078,129.0397115,2025-10-31,,21,부산광역시,부산BIS
BSB214110202,덕암빌라,35.13059763,129.0393699,2025-10-31,,21,부산광역시,부산BIS
BSB214110203,수정산체육공원,35.13233557,129.0390328,2025-10-31,,21,부산광역시,부산BIS
BSB214110204,동여자중학교,35.1327919,129.0408322,2025-10-31,,21,부산광역시,부산BIS
BSB214110205,동여자중학교후문,35.13351767,129.0407657,2025-10-31,,21,부산광역시,부산BIS
BSB214110206,동원빌라,35.13443845,129.0409481,2025-10-31,,21,부산광역시,부산BIS
BSB214110207,부산종합사회복지관,35.12884096,129.0408771,2025-10-31,,21,부산광역시,부산BIS
BSB214110208,수성아파트,35.1361879,129.0444726,2025-10-31,,21,부산광역시,부산BIS
BSB214110209,수정4동,35.12832517,129.040615,2025-10-31,,21,부산광역시,부산BIS
BSB214110301,수정아파트5동,35.12753868,129.0370484,2025-10-31,,21,부산광역시,부산BIS
BSB214110302,수정아파트중간계단,35.12778232,129.0378333,2025-10-31,,21,부산광역시,부산BIS
BSB214130101,대성사,35.09843263,129.0112806,2025-10-31,,21,부산광역시,부산BIS
BSB214130201,세신빌라,35.10026524,129.0115321,2025-10-31,,21,부산광역시,부산BIS
BSB214140101,보수우체국,35.10355778,129.0244656,2025-10-31,,21,부산광역시,부산BIS
BSB214150303,산막입구,35.33060019,129.171891,2025-10-31,,21,부산광역시,부산BIS
BSB214150304,평전마을,35.32888489,129.1735714,2025-10-31,,21,부산광역시,부산BIS
BSB214160101,협성르네상스,35.32711973,129.1730129,2025-10-31,,21,부산광역시,부산BIS
BSB214160201,롯데캐슬,35.32633416,129.1705417,2025-10-31,16225,21,부산광역시,부산BIS
BSB214170101,계룡리슈빌후문,35.32608572,129.1707164,2025-10-31,16226,21,부산광역시,부산BIS
BSB214170203,동일스위트1차,35.32572749,129.1702508,2025-10-31,16289,21,부산광역시,부산BIS
BSB214170204,계룡리슈빌,35.32351028,129.1719605,2025-10-31,,21,부산광역시,부산BIS
BSB214170205,동일스위트1차,35.32565575,129.1702878,2025-10-31,,21,부산광역시,부산BIS
BSB507300000,유엔기념공원 입구,35.1267824,129.0956553,2025-10-31,,21,부산광역시,부산BIS
BSB507310000,고향산천,35.22006557,128.99076,2025-10-31,,21,부산광역시,부산BIS
BSB507320000,반여무정실마을,35.19050748,129.1161226,2025-10-31,,21,부산광역시,부산BIS
BSB507330000,센텀e편한세상정문,35.18735957,129.1173197,2025-10-31,,21,부산광역시,부산BIS
BSB507340000,해운대구문화복합센터,35.18101059,129.1204313,2025-10-31,,21,부산광역시,부산BIS
BSB507350000,경일고등학교후문,35.11165889,128.9198242,2025-10-31,12542,21,부산광역시,부산BIS
BSB507360000,경일고등학교후문,35.11144227,128.9192762,2025-10-31,12541,21,부산광역시,부산BIS
BSB507370000,대성베르빌,35.25943655,129.2191595,2025-10-31,16401,21,부산광역시,부산BIS
BSB507380000,이지더원2차,35.25957457,129.2226844,2025-10-31,16400,21,부산광역시,부산BIS
BSB507390000,이지더원2차,35.25940993,129.2228172,2025-10-31,16399,21,부산광역시,부산BIS
BSB507400000,이지더원3차,35.26009769,129.2187326,2025-10-31,16402,21,부산광역시,부산BIS
BSB507410000,창곡종합시장,35.17749443,129.0469475,2025-10-31,,21,부산광역시,부산BIS
BSB507420000,미남교,35.20877719,129.0657162,2025-10-31,6288,21,부산광역시,부산BIS
BSB507430000,녹산초등학교,35.15077887,128.8367677,2025-10-31,12550,21,부산광역시,부산BIS
BSB507440000,녹산초등학교,35.15063782,128.8368578,2025-10-31,12551,21,부산광역시,부산BIS
BSB507450000,더샵퍼스트월드·강서세무서,35.09740126,128.9050211,2025-10-31,12545,21,부산광역시,부산BIS
BSB507460000,더샵퍼스트월드·강서세무서,35.09698772,128.9049567,2025-10-31,12546,21,부산광역시,부산BIS
BSB507470000,명지1동 행정복지센터,35.09953518,128.9074339,2025-10-31,12544,21,부산광역시,부산BIS
BSB507480000,명지1동 행정복지센터,35.09915733,128.9073922,2025-10-31,12547,21,부산광역시,부산BIS
BSB507490000,삼정그린코아.금강펜테리움,35.15078239,128.8395055,2025-10-31,12549,21,부산광역시,부산BIS
BSB507500000,장산역,35.16934695,129.1754502,2025-10-31,9060,21,부산광역시,부산BIS
BSB507510000,한국토지주택공사,35.09880784,128.910701,2025-10-31,12548,21,부산광역시,부산BIS
BSB507520000,한국토지주택공사,35.09917641,128.910759,2025-10-31,12543,21,부산광역시,부산BIS
BSB507530000,협성엘리시안,35.15063207,128.8396118,2025-10-31,12552,21,부산광역시,부산BIS
BSB507540000,경남고교,35.12003387,129.0193852,2025-10-31,,21,부산광역시,부산BIS
BSB507550000,경남고교,35.11995289,129.0193777,2025-10-31,,21,부산광역시,부산BIS
BSB507560000,녹산초등학교,35.15063655,128.8369428,2025-10-31,,21,부산광역시,부산BIS
BSB507570000,녹산초등학교,35.15077318,128.8368471,2025-10-31,,21,부산광역시,부산BIS
BSB507580000,대방디엠시티,35.09171766,128.9096996,2025-10-31,,21,부산광역시,부산BIS
BSB507590000,더샵퍼스트월드,35.09735542,128.9053572,2025-10-31,,21,부산광역시,부산BIS
BSB507600000,더샵퍼스트월드,35.09696076,128.9052384,2025-10-31,,21,부산광역시,부산BIS
BSB507610000,수민어울공원,35.19592891,129.0926891,2025-10-31,,21,부산광역시,부산BIS
BSB507620000,수민어울공원,35.19610782,129.092765,2025-10-31,,21,부산광역시,부산BIS
BSB507630000,동부지청어귀교차로,35.18260308,129.1225841,2025-10-31,,21,부산광역시,부산BIS
BSB507640000,동아대병원,35.11929555,129.0182646,2025-10-31,,21,부산광역시,부산BIS
BSB507650000,동아대병원,35.11924866,129.0181045,2025-10-31,,21,부산광역시,부산BIS
BSB507660000,동해선센텀역,35.18012875,129.1249344,2025-10-31,,21,부산광역시,부산BIS
BSB507680000,롯데캐슬골드포레110동앞,35.17340014,129.0828061,2025-10-31,,21,부산광역시,부산BIS
BSB507690000,롯데캐슬골드포레110동앞,35.17332121,129.0829412,2025-10-31,,21,부산광역시,부산BIS
BSB507700000,롯데캐슬골드포레후문앞,35.17452188,129.0804585,2025-10-31,,21,부산광역시,부산BIS
BSB507710000,롯데캐슬골드포레후문앞,35.17440243,129.0805927,2025-10-31,,21,부산광역시,부산BIS
BSB507720000,명원초등학교,35.09347185,128.9124707,2025-10-31,,21,부산광역시,부산BIS
BSB507730000,명원초등학교,35.09390389,128.9119326,2025-10-31,,21,부산광역시,부산BIS
BSB507740000,명지환승센터,35.09538151,128.9122412,2025-10-31,,21,부산광역시,부산BIS
BSB507750000,보림초등학교(기점),35.08403678,128.9667932,2025-10-31,,21,부산광역시,부산BIS
BSB507760000,사직실내수영장,35.19305542,129.0642791,2025-10-31,,21,부산광역시,부산BIS
BSB507770000,사직실내수영장,35.19311792,129.0645771,2025-10-31,,21,부산광역시,부산BIS
BSB507780000,삼정그린코아.금강펜테리움,35.15078119,128.839585,2025-10-31,,21,부산광역시,부산BIS
BSB507790000,부산은행장산지점,35.16884401,129.1786138,2025-10-31,,21,부산광역시,부산BIS
BSB507800000,부산은행장산지점,35.16885219,129.1789103,2025-10-31,,21,부산광역시,부산BIS
BSB507810000,수민동행정복지센터,35.19507872,129.0905211,2025-10-31,,21,부산광역시,부산BIS
BSB507820000,수민동행정복지센터,35.19589629,129.0909262,2025-10-31,,21,부산광역시,부산BIS
BSB507830000,쌍용예가아파트,35.19481246,129.0568805,2025-10-31,,21,부산광역시,부산BIS
BSB507840000,쌍용예가아파트,35.19499087,129.0564568,2025-10-31,,21,부산광역시,부산BIS
BSB507850000,양동초등학교입구,35.17225517,129.082047,2025-10-31,,21,부산광역시,부산BIS
BSB507860000,양동초등학교입구,35.17233937,129.0818681,2025-10-31,,21,부산광역시,부산BIS
BSB507870000,제나우스오피스텔,35.09178322,128.9081112,2025-10-31,,21,부산광역시,부산BIS
BSB507880000,청사포입구,35.1624934,129.1886782,2025-10-31,,21,부산광역시,부산BIS
BSB507890000,청사포입구,35.16222251,129.1882101,2025-10-31,,21,부산광역시,부산BIS
BSB507900000,협성엘리시안,35.15063088,128.8396913,2025-10-31,,21,부산광역시,부산BIS
BSB507910000,홈플러스,35.19182463,129.0649694,2025-10-31,,21,부산광역시,부산BIS
BSB507920000,동백초등학교.힐스테이트위브아파트,35.16464334,129.1838185,2025-10-31,,21,부산광역시,부산BIS
BSB507930000,선비교,35.1485432,128.8403767,2025-10-31,,21,부산광역시,부산BIS
BSB507940000,선비교,35.148264,128.8400687,2025-10-31,,21,부산광역시,부산BIS
BSB507950000,센텀시티우체국,35.1726206,129.131737,2025-10-31,9382,21,부산광역시,부산BIS
BSB507970000,명륜교차로,35.20724529,129.0821469,2025-10-31,,21,부산광역시,부산BIS
BSB507980000,명륜자이아파트,35.20627725,129.0810572,2025-10-31,,21,부산광역시,부산BIS
BSB507990000,부산진여중,35.15492199,129.0684737,2025-10-31,,21,부산광역시,부산BIS
BSB508000000,부산진여중,35.15491701,129.0682376,2025-10-31,,21,부산광역시,부산BIS
BSB508010000,부영아파트,35.15731549,129.0681557,2025-10-31,,21,부산광역시,부산BIS
BSB508020000,부영아파트,35.15728463,129.0683799,2025-10-31,,21,부산광역시,부산BIS
BSB508030000,부전시장,35.16077926,129.0621477,2025-10-31,,21,부산광역시,부산BIS
BSB508040000,서면역12번출구,35.15872252,129.0601535,2025-10-31,,21,부산광역시,부산BIS
BSB508050000,아이파크1차정문,35.15480999,129.070018,2025-10-31,,21,부산광역시,부산BIS
BSB508060000,아이파크1차정문,35.15465038,129.0698658,2025-10-31,,21,부산광역시,부산BIS
BSB508070000,온천장,35.21669379,129.0850292,2025-10-31,,21,부산광역시,부산BIS
BSB508080000,온천장,35.21654532,129.0852779,2025-10-31,,21,부산광역시,부산BIS
BSB508090000,전포초등학교,35.15914766,129.0621778,2025-10-31,,21,부산광역시,부산BIS
BSB508100000,전포카페거리,35.15769552,129.066481,2025-10-31,,21,부산광역시,부산BIS
BSB508110000,전포카페거리,35.15789266,129.0665463,2025-10-31,,21,부산광역시,부산BIS
BSB508120000,종합운동장역,35.19055218,129.0668037,2025-10-31,,21,부산광역시,부산BIS
BSB508130000,힐스테이트명륜1차아파트,35.21379023,129.0830443,2025-10-31,,21,부산광역시,부산BIS
BSB508140000,힐스테이트명륜1차아파트,35.21365039,129.0833152,2025-10-31,,21,부산광역시,부산BIS
BSB508150000,롯데포레힐즈스위첸,35.17279112,129.0799645,2025-10-31,,21,부산광역시,부산BIS
BSB508160000,롯데포레힐즈스위첸,35.17281945,129.0801518,2025-10-31,,21,부산광역시,부산BIS
BSB508170000,공항후문,35.16766794,128.9460745,2025-10-31,,21,부산광역시,부산BIS
BSB508180000,공항후문,35.16784947,128.9448716,2025-10-31,,21,부산광역시,부산BIS
BSB508190000,산성터널영업소,35.24009899,129.0237272,2025-10-31,8225,21,부산광역시,부산BIS
BSB508200000,눌원빌딩,35.13682298,129.0653882,2025-10-31,,21,부산광역시,부산BIS
BSB508210000,뉴웰시티정문,35.21627908,129.0356814,2025-10-31,,21,부산광역시,부산BIS
BSB508220000,뉴웰시티후문,35.21649318,129.0342043,2025-10-31,,21,부산광역시,부산BIS
BSB508230000,대우2차아파트,35.17261819,129.1823307,2025-10-31,,21,부산광역시,부산BIS
BSB508240000,동부산우체국,35.13818734,129.062532,2025-10-31,,21,부산광역시,부산BIS
BSB508250000,만덕1동행정복지센터,35.21455455,129.0369505,2025-10-31,,21,부산광역시,부산BIS
BSB199790102,남천동,35.1409753,129.1069734,2025-10-31,,21,부산광역시,부산BIS
BSB199790103,남천역,35.14176537,129.1077891,2025-10-31,,21,부산광역시,부산BIS
BSB199790301,대남교차로.남천역,35.1406685,129.1062846,2025-10-31,14087,21,부산광역시,부산BIS
BSB199790302,남천동,35.14075129,129.1063807,2025-10-31,,21,부산광역시,부산BIS
BSB199830301,정원센텀뷰남천,35.14699927,129.1109633,2025-10-31,,21,부산광역시,부산BIS
BSB199830401,청소년수련소입구,35.1473678,129.110616,2025-10-31,,21,부산광역시,부산BIS
BSB199870201,좋은강안병원 건강검진센터,35.14844781,129.111416,2025-10-31,,21,부산광역시,부산BIS
BSB199880201,수영중학교,35.15564465,129.1125053,2025-10-31,14071,21,부산광역시,부산BIS
BSB199880202,금련산역,35.15201118,129.1114655,2025-10-31,14074,21,부산광역시,부산BIS
BSB199880203,금련산역,35.1509884,129.1111874,2025-10-31,14075,21,부산광역시,부산BIS
BSB199880204,광안역,35.15616353,129.1126369,2025-10-31,,21,부산광역시,부산BIS
BSB199890301,수영중학교,35.15677836,129.1098813,2025-10-31,,21,부산광역시,부산BIS
BSB199930301,수영중학교,35.15663392,129.1098982,2025-10-31,,21,부산광역시,부산BIS
BSB199960401,광안에일린의뜰아파트,35.15778435,129.1082155,2025-10-31,,21,부산광역시,부산BIS
BSB199980301,광안에일린의뜰아파트,35.15759431,129.1082275,2025-10-31,,21,부산광역시,부산BIS
BSB199980401,동아중학교,35.15837994,129.1072874,2025-10-31,,21,부산광역시,부산BIS
BSB200000301,장대골성지,35.1595846,129.107359,2025-10-31,,21,부산광역시,부산BIS
BSB200000401,동아중학교,35.15826722,129.1071736,2025-10-31,,21,부산광역시,부산BIS
BSB200040101,광안어린이집,35.16060526,129.107551,2025-10-31,,21,부산광역시,부산BIS
BSB200040301,장대골성지,35.15960995,129.1071985,2025-10-31,,21,부산광역시,부산BIS
BSB200050101,광원아파트,35.16191807,129.107835,2025-10-31,,21,부산광역시,부산BIS
BSB200050201,광안어린이집,35.1606222,129.1073941,2025-10-31,,21,부산광역시,부산BIS
BSB200060101,비치그린아파트,35.1626133,129.1086441,2025-10-31,,21,부산광역시,부산BIS
BSB200060201,광원아파트,35.16193618,129.1076907,2025-10-31,,21,부산광역시,부산BIS
BSB200080301,비치그린아파트,35.16280407,129.1086709,2025-10-31,,21,부산광역시,부산BIS
BSB200100101,상아아파트,35.16409299,129.1096574,2025-10-31,,21,부산광역시,부산BIS
BSB200110201,상아아파트,35.16412542,129.1094861,2025-10-31,,21,부산광역시,부산BIS
BSB200140301,강남사우나,35.1644629,129.1110073,2025-10-31,,21,부산광역시,부산BIS
BSB200170301,어린이놀이터,35.16414255,129.1129949,2025-10-31,,21,부산광역시,부산BIS
BSB200170401,강남사우나,35.16462294,129.1108689,2025-10-31,,21,부산광역시,부산BIS
BSB200200301,수영초등학교,35.1651389,129.1138777,2025-10-31,,21,부산광역시,부산BIS
BSB200200401,어린이놀이터,35.16427369,129.1130422,2025-10-31,,21,부산광역시,부산BIS
BSB200230101,수영역,35.16644035,129.1141708,2025-10-31,,21,부산광역시,부산BIS
BSB200240201,센텀병원뒤,35.16632309,129.113977,2025-10-31,,21,부산광역시,부산BIS
BSB200240202,수영초등학교,35.1655653,129.1138115,2025-10-31,,21,부산광역시,부산BIS
BSB200260201,청송카센터,35.16799547,129.1133606,2025-10-31,,21,부산광역시,부산BIS
BSB200260301,온리원주차장,35.16773225,129.1142427,2025-10-31,,21,부산광역시,부산BIS
BSB200290301,영광교회,35.16934584,129.1113708,2025-10-31,,21,부산광역시,부산BIS
BSB200330301,망미역,35.17058038,129.1095644,2025-10-31,,21,부산광역시,부산BIS
BSB200390101,KT수영지점,35.17080419,129.1110287,2025-10-31,,21,부산광역시,부산BIS
BSB200410101,해운아파트,35.17010755,129.1120451,2025-10-31,,21,부산광역시,부산BIS
BSB200460101,브라운닷호텔,35.16843094,129.1145014,2025-10-31,,21,부산광역시,부산BIS
BSB200490101,팔도시장입구,35.16883377,129.1162919,2025-10-31,,21,부산광역시,부산BIS
BSB200510201,수영역,35.168213,129.1165051,2025-10-31,,21,부산광역시,부산BIS
BSB200520101,수영교차로.수영역,35.16785364,129.1171327,2025-10-31,14094,21,부산광역시,부산BIS
BSB200520102,수영교차로.팔도시장,35.1677931,129.1169494,2025-10-31,,21,부산광역시,부산BIS
BSB200540401,망미중정문,35.17512855,129.0973009,2025-10-31,,21,부산광역시,부산BIS
BSB200550201,산호맨션,35.17425369,129.0980709,2025-10-31,,21,부산광역시,부산BIS
BSB200560101,산호맨션,35.17427018,129.0982502,2025-10-31,,21,부산광역시,부산BIS
BSB200570301,배산역,35.17362944,129.095533,2025-10-31,13093,21,부산광역시,부산BIS
BSB200570302,배산역,35.17361685,129.095605,2025-10-31,,21,부산광역시,부산BIS
BSB200600301,섬강빌라,35.17187459,129.0964946,2025-10-31,,21,부산광역시,부산BIS
BSB200610201,조은원룸,35.17116023,129.0964579,2025-10-31,,21,부산광역시,부산BIS
BSB200620101,조은원룸,35.17114461,129.0966358,2025-10-31,,21,부산광역시,부산BIS
BSB200630201,부산여상정문,35.17036039,129.0962273,2025-10-31,,21,부산광역시,부산BIS
BSB200640101,흰돌실버타운,35.17140452,129.0987663,2025-10-31,,21,부산광역시,부산BIS
BSB200640201,복지회관,35.1708907,129.0977253,2025-10-31,,21,부산광역시,부산BIS
BSB200640202,현대아파트,35.17044578,129.0971649,2025-10-31,,21,부산광역시,부산BIS
BSB200650201,흰돌실버타운,35.1715545,129.0988253,2025-10-31,,21,부산광역시,부산BIS
BSB200670101,화광빌,35.17086494,129.1005441,2025-10-31,,21,부산광역시,부산BIS
BSB200700201,부산은행,35.17095432,129.102749,2025-10-31,,21,부산광역시,부산BIS
BSB200720101,망미삼성아파트,35.16999484,129.1030843,2025-10-31,,21,부산광역시,부산BIS
BSB200790101,함박어린이집,35.17456893,129.1009659,2025-10-31,,21,부산광역시,부산BIS
BSB200810201,파라다이스빌라,35.17505857,129.0981882,2025-10-31,,21,부산광역시,부산BIS
BSB200830201,누리보듬재가복지센터,35.17491302,129.0997406,2025-10-31,,21,부산광역시,부산BIS
BSB200870201,망미제일교회,35.17513618,129.1027726,2025-10-31,,21,부산광역시,부산BIS
BSB200890301,아신빌라,35.17593258,129.1042128,2025-10-31,,21,부산광역시,부산BIS
BSB200900201,목화세탁소,35.17508187,129.1042977,2025-10-31,,21,부산광역시,부산BIS
BSB200910101,포스코후문,35.17417925,129.1041775,2025-10-31,,21,부산광역시,부산BIS
BSB200920101,현대종합설비,35.17399856,129.1031546,2025-10-31,,21,부산광역시,부산BIS
BSB200950301,수영SK뷰아파트,35.17482018,129.1010712,2025-10-31,,21,부산광역시,부산BIS
BSB200960101,세탁소,35.1752707,129.1041447,2025-10-31,,21,부산광역시,부산BIS
BSB200970201,망미오양아파트,35.17708158,129.1040584,2025-10-31,,21,부산광역시,부산BIS
BSB200980101,망미오양아파트,35.1770309,129.1039163,2025-10-31,,21,부산광역시,부산BIS
BSB200990301,남일고,35.17788335,129.1039523,2025-10-31,,21,부산광역시,부산BIS
BSB200990302,로얄아파트상가,35.17872742,129.1038641,2025-10-31,,21,부산광역시,부산BIS
BSB200990303,로얄아파트101동,35.17848805,129.1027302,2025-10-31,,21,부산광역시,부산BIS
BSB201040201,화광빌,35.1710229,129.1006933,2025-10-31,,21,부산광역시,부산BIS
